Year,Page,Sample,Flow,Mass,Vial,Filename,Path,Species,Population,Plant,Cutting,PlantDate,Inflo,Diurnal,Sex,Leaves,Inflor,Mphase,Fphase,Closed,Buds,Flrs,ClosedCN,BudsCN,FlrsCN,Bag,Photo,Room,FlowRate,Temp,SampleDate,Equil,Start,Stop,Equi,Duration,Total,RunDate,Method,Blank,GC,Results,Notes
2019,18,765,,,485,,,kealiae,791,500-21F,,2013-01-27,,D,F,2,2,-,-,56,8,10,,,,16,,,200D,19,2019-05-16,21:07,21:48,22:20,0.68,0.53,1.22,,RMBL,,NR,,
2019,18,766,,,486,,,adamantis,847,baseline 370-19,,,,D,H,2,1,12,10,21,17,22,,,,16,,,200D,19,2019-05-16,21:08,21:49,22:20,0.68,0.52,1.20,,RMBL,,NR,,
2019,18,767,,,487,,,adamantis,847,324 93,,,,D,F,0,2,-,-,15,16,12,,,,16,,,200D,19,2019-05-16,21:10,21:53,22:24,0.72,0.52,1.23,,RMBL,,NR,,
2019,18,768,,,488,,,kealiae,791,10E,,2013-01-27,,D,M,0,2,-,-,29,37,26,,,,16,,,200D,19,2019-05-16,21:11,21:55,22:25,0.73,0.50,1.23,,RMBL,,NR,,
2019,18,769,,,479,,,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,16,,,200D,-,2019-05-17,-,21:43,21:54,,0.18,0.18,,RMBL,,NR,,
2019,18,770,,,489,,,globosa,964,,Cutting 1,,,D,F,0,1,-,-,8,56,46,,,,16,,,200D,19,2019-05-19,20:51,21:22,21:52,0.52,0.50,1.02,,RMBL,,NR,,Kanehoalani-Kawelo
2019,18,771,,,490,,,hookeri,794,Loc 2,Clone 1,,,D,H,12,5,2,31,28,40,33,,,,16,,,200D,19,2019-05-19,20:56,21:26,21:57,0.50,0.52,1.02,,RMBL,,NR,,
2019,18,772,,,491,,,globosa,906,19-4,,,,D,F,0,1,-,-,46,12,58,,,,16,,,200D,19,2019-05-19,20:57,21:27,21:58,0.50,0.52,1.02,,RMBL,,NR,,
2019,18,773,,,492,,,globosa,844,F1-8,,,,D,M,0,1,-,-,12,11,39,,,,16,,,200D,19,2019-05-19,20:58,21:28,21:58,0.50,0.50,1.00,,RMBL,,NR,,
2019,18,774,,,493,,,kaalae,881,2,Self 4,2013-04-13,,D,H,0,1,1,6,160,7,7,,,,16,,,200D,19,2019-05-19,21:00,21:30,22:01,0.50,0.52,1.02,,RMBL,,NR,,
2019,18,775,,,494,,,globosa,964,,Cutting 1,,,D,F,0,1,-,-,8,56,46,,,,16,,,200D,27,2019-05-20,11:50,12:26,12:56,0.60,0.50,1.10,,RMBL,,NR,,Kanehoalani-Kawelo
2019,18,776,,,495,,,hookeri,794,Loc 2,Clone 1,,,D,H,12,5,2,31,28,40,33,,,,16,,,200D,27,2019-05-20,11:51,12:27,12:57,0.60,0.50,1.10,,RMBL,,NR,,says vial 455 on datasheet
2019,18,777,,,496,,,globosa,906,19-4,,,,D,F,0,1,-,-,46,12,58,,,,16,,,200D,27,2019-05-20,11:52,12:28,12:58,0.60,0.50,1.10,,RMBL,,NR,,
2019,18,778,,,497,,,globosa,844,F1-8,,,,D,M,0,1,-,-,12,11,39,,,,16,,,200D,27,2019-05-20,11:52,12:29,12:59,0.62,0.50,1.12,,RMBL,,NR,,
2019,18,779,,,498,,,kaalae,881,2,Self 4,2013-04-13,,D,H,0,1,1,6,160,7,7,,,,16,,,200D,27,2019-05-20,11:53,12:30,13:00,0.62,0.50,1.12,,RMBL,,NR,,
2019,19,780,,,501,,,hookeri,879,G-2,,2016-01-10,,D,H,2,1,0,12,69,13,12,,,,16,,,200D,18,2019-05-20,20:49,21:20,21:51,0.52,0.52,1.03,,RMBL,,NR,,
2019,19,781,,,502,,,kaalae,3587,15,,2013-04-03,,D,H,0,1,0,22,110,17,22,,,,16,,,200D,18,2019-05-20,20:52,21:22,21:52,0.50,0.50,1.00,,RMBL,,NR,,
2019,19,782,,,505,,,globosa,905,?,,,,D,F,0,2,-,-,49,0,4,,,,16,,,200D,18,2019-05-20,20:54,21:25,21:55,0.52,0.50,1.02,,RMBL,,NR,,databook: nothing written in plant
2019,19,783,,,506,,,stellarioides,14651,3B,Cutting 1,,,D,H,0,2,2,17,28,14,19,,,,16,,,200D,18,2019-05-20,20:55,21:27,21:57,0.53,0.50,1.03,,RMBL,,NR,,
2019,19,784,,,507,,,kauaiensis,24525,24525-1 x 6a 3,,,,D,H,4,1,2,21,11,29,23,,,,16,,,200D,18,2019-05-20,20:59,21:29,21:59,0.50,0.50,1.00,,RMBL,,NR,,
2019,19,785,,,508,,,hookeri,879,G-2,,2016-01-10,,D,H,2,1,0,12,69,13,12,,,,16,,,200D,27,2019-05-21,11:45,12:17,12:47,0.53,0.50,1.03,,RMBL,,NR,,
2019,19,786,,,503,,,kaalae,3587,15,,2013-04-03,,D,H,0,1,0,22,110,17,22,,,,16,,,200D,27,2019-05-21,11:47,12:18,12:48,0.52,0.50,1.02,,RMBL,,NR,,
2019,19,787,,,504,,,globosa,905,?,,,,D,F,0,2,-,-,49,0,4,,,,16,,,200D,27,2019-05-21,11:48,12:19,12:49,0.52,0.50,1.02,,RMBL,,NR,,RMBL GC skipped and not re-run :(
2019,19,788,,,499,,,stellarioides,14651,3B,Cutting 1,,,D,H,0,2,2,17,28,14,19,,,,16,,,200D,27,2019-05-21,11:49,12:20,12:50,0.52,0.50,1.02,,RMBL,,NR,,
2019,19,789,,,500,,,kauaiensis,24525,24525-1 x 6a 3,,,,D,H,4,1,2,21,11,29,23,,,,16,,,200D,27,2019-05-21,11:53,12:21,12:51,0.47,0.50,0.97,,RMBL,,NR,,
2019,19,790,,,509,,,salmen,902,111-8,Clone A,2013-06-20,,D,H,6,5,5,30,9,26,35,,,,16,,,200D,19,2019-05-21,21:50,22:26,22:57,0.60,0.52,1.12,,RMBL,,NR,,
2019,19,791,,,510,,,salmen,902,111-7,Clone 2,2013-06-20,,D,H,0,2,2,9,15,5,11,,,,16,,,200D,19,2019-05-21,21:52,22:27,22:57,0.58,0.50,1.08,,RMBL,,NR,,
2019,19,792,,,511,,,salmen,902,108-2,Clone A,2013-06-20,,D,H,0,1,3,5,10,15,8,,,,16,,,200D,19,2019-05-21,21:54,22:28,22:58,0.57,0.50,1.07,,RMBL,,NR,,
2019,19,793,,,512,,,spergulina,14632,9,,,,D,M,0,1,-,-,58,13,13,,,,16,,,200D,19,2019-05-21,21:55,22:31,23:01,0.60,0.50,1.10,,RMBL,,NR,,
2019,19,794,,,513,,,spergulina,14632,4,,,,D,F,4,2,-,-,30,14,48,,,,16,,,200D,19,2019-05-21,21:57,22:33,23:05,0.60,0.53,1.13,,RMBL,,NR,,
2019,19,795,,,514,,,salmen,902,111-8,Clone A,2013-06-20,,D,H,6,5,5,30,9,26,35,,,,16,,,200D,29,2019-05-22,12:32,13:07,13:37,0.58,0.50,1.08,,RMBL,,NR,,
2019,19,796,,,515,,,salmen,902,111-7,Clone 2,2013-06-20,,D,H,0,2,2,9,15,5,11,,,,16,,,200D,29,2019-05-22,12:33,13:09,13:39,0.60,0.50,1.10,,RMBL,,NR,,
2019,19,797,,,516,,,salmen,902,108-2,Clone A,2013-06-20,,D,H,0,1,3,5,10,15,8,,,,16,,,200D,29,2019-05-22,12:34,13:10,13:40,0.60,0.50,1.10,,RMBL,,NR,,
2019,19,798,,,517,,,spergulina,14632,9,,,,D,M,0,1,-,-,58,13,13,,,,16,,,200D,29,2019-05-22,12:36,13:11,13:41,0.58,0.50,1.08,,RMBL,,NR,,
2019,19,799,,,518,,,spergulina,14632,4,,,,D,F,4,2,-,-,30,14,48,,,,16,,,200D,29,2019-05-22,12:38,13:12,13:42,0.57,0.50,1.07,,RMBL,,NR,,
2019,20,800,,,519,,,trinervis,5448,28 14,,2013-05-24,,D,H,0,1,-,-,5,11,3,,,,16,,,200D,30,2019-05-22,13:25,14:02,14:36,0.62,0.57,1.18,,RMBL,,NR,,
2019,20,801,,,520,,,obovata,893,72A,Pot 1,2013-05-07,,D,H,4,1,-,-,0,8,2,,,,16,,,200D,30,2019-05-22,13:28,14:04,14:36,0.60,0.53,1.13,,RMBL,,NR,,
2019,20,802,,,521,,,kaho,KK,116-1,892-1 x 892-5,,,D,H,0,1,3,26,58,22,29,,,,16,,,200D,30,2019-05-22,13:31,14:06,14:36,0.58,0.50,1.08,,RMBL,,NR,,
2019,20,803,,,522,,,apokremnos,889,No # 1,,2013-06-07,,D,F,0,1,-,-,23,35,20,,,,16,,,200D,30,2019-05-22,13:32,14:07,14:37,0.58,0.50,1.08,,RMBL,,NR,,
2019,20,804,,,523,,,apokremnos,889,No # 3,,,,D,H,0,1,3,28,38,3,31,,,,16,,,200D,30,2019-05-22,13:33,14:09,14:39,0.60,0.50,1.10,,RMBL,,NR,,
2019,20,805,,,524,,,trinervis,5448,28 14,,2013-05-24,,D,H,0,1,-,-,5,11,3,,,,16,,,200D,17,2019-05-22,22:05,22:50,23:24,0.75,0.57,1.32,,RMBL,,NR,,
2019,20,806,,,525,,,obovata,893,72A,Pot 1,2013-05-07,,D,H,4,1,-,-,0,8,2,,,,16,,,200D,17,2019-05-22,22:07,22:52,23:34,0.75,0.70,1.45,,RMBL,,NR,,
2019,20,807,,,526,,,kaho,KK,116-1,892-1 x 892-5,,,D,H,0,1,3,26,58,22,29,,,,16,,,200D,17,2019-05-22,,,,0.00,0.00,0.00,,RMBL,,NR,,"trap fell on floor, found after 2 days"
2019,20,808,,,529,,,apokremnos,889,No # 1,,2013-06-07,,D,F,0,1,-,-,23,35,20,,,,16,,,200D,17,2019-05-22,22:11,22:59,23:29,0.80,0.50,1.30,,RMBL,,NR,,
2019,20,809,,,530,,,apokremnos,889,No # 3,,,,D,H,0,1,3,28,38,3,31,,,,16,,,200D,17,2019-05-22,22:13,23:01,23:31,0.80,0.50,1.30,,RMBL,,NR,,
2019,21,810,,,533,,,menziesii,950,413-2,,2013-03-15,,D,H,5,5,4,34,7,34,38,,,,16,,,200D,30,2019-05-24,12:57,13:31,14:04,0.57,0.55,1.12,,RMBL,,NR,,stop time written incorrectly
2019,21,811,,,538,,,globosa,11221,,Cutting 2,,,D,M,2,1,-,-,0,54,29,,,,16,,,200D,30,2019-05-24,12:59,13:30,14:08,0.52,0.63,1.15,,RMBL,,NR,,"mis-entered. databook: ""Wood 11221 / cutting 2 / M / Paokalani Islet"""
2019,21,812,,,534,,,obovata,894,2,Pot 3,,,D,H,8,1,-,-,1,12,4,,,,16,,,200D,30,2019-05-24,13:04,13:34,14:04,0.50,0.50,1.00,,RMBL,,NR,,stop time written incorrectly
2019,21,813,,,537,,,spergulina,14632,P 7,,,,D,M,2,1,-,-,76,29,23,,,,16,,,200D,30,2019-05-24,13:04,13:46,14:16,0.70,0.50,1.20,,RMBL,,NR,,last digit of stop time missing
2019,21,814,,,531,,,salmen,902,111-7,Clone 1,,,D,H,3,4,4,18,32,3,22,,,,16,,,200D,30,2019-05-24,13:07,13:37,14:08,0.50,0.52,1.02,,RMBL,,NR,,
2019,21,815,,,547,,,menziesii,950,413-2,,2013-03-15,,D,H,5,5,4,34,7,34,38,,,,16,,,200D,19,2019-05-24,21:57,22:29,22:59,0.53,0.50,1.03,,RMBL,,NR,,
2019,21,816,,,548,,,globosa,11221,,Cutting 2,,,D,M,2,1,-,-,0,54,29,,,,16,,,200D,19,2019-05-24,21:58,22:30,23:12,0.53,0.70,1.23,,RMBL,,NR,,
2019,21,817,,,545,,,obovata,894,2,Pot 3,,,D,H,8,1,-,-,1,12,4,,,,16,,,200D,19,2019-05-24,21:59,22:32,23:02,0.55,0.50,1.05,,RMBL,,NR,,
2019,21,818,,,546,,,spergulina,14632,P 7,,,,D,M,2,1,-,-,76,29,23,,,,16,,,200D,19,2019-05-24,22:00,22:33,23:03,0.55,0.50,1.05,,RMBL,,NR,,
2019,21,819,,,541,,,salmen,902,111-7,Clone 1,,,D,H,3,4,4,18,32,3,22,,,,16,,,200D,19,2019-05-24,22:02,22:34,23:04,0.53,0.50,1.03,,RMBL,,NR,,
2019,21,820,,,532,,,spergulina,12029X,120289 5 P,,,,D,F,2,1,-,-,0,49,102,,,,16,,,200D,29,2019-05-24,13:57,14:30,15:00,0.55,0.50,1.05,,RMBL,,NR,,
2019,21,821,,,535,,,spergulina,12029X,120289 1 PM,,,,D,M,6,1,-,-,47,32,63,,,,16,,,200D,29,2019-05-24,14:30,15:00,15:31,0.50,0.52,1.02,,RMBL,,NR,,"trap slipped at 1430, reinserted 1500"
2019,21,822,,,536,,,globosa,13885,17,,,,D,M,2,1,-,-,27,13,30,,,,16,,,200D,29,2019-05-24,14:30,15:00,15:31,0.50,0.52,1.02,,RMBL,,NR,,"trap slipped at 1430, reinserted 1501"
2019,21,823,,,527,,,globosa,13886,20,,,,D,H,2,1,5,17,0,8,22,,,,16,,,200D,29,2019-05-24,14:02,14:35,15:08,0.55,0.55,1.10,,RMBL,,NR,,"Vial 527 ? tag says M, but actually H - changed sex above. weak scent."
2019,21,824,,,528,,,globosa,10228,missing number,Cutting 1,,,D,F,0,1,-,-,4,13,78,,,,16,IMG_20190524_151808.jpg,,200D,29,2019-05-24,14:03,14:36,15:08,0.55,0.53,1.08,,RMBL,,NR,,"Vial 528 ? photo: yellow tag. databook: ""missing number"". inventory: ""S.globosa 10228-missing number"""
2019,21,825,,,542,,,spergulina,12029X,120289 5 P,,,,D,F,2,1,-,-,0,49,102,,,,16,,,200D,18,2019-05-24,22:36,23:06,23:37,0.50,0.52,1.02,,RMBL,,NR,,one stop time digit wrong
2019,21,826,,,539,,,spergulina,12029X,120289 1 PM,,,,D,M,6,1,-,-,47,32,63,,,,16,,,200D,18,2019-05-24,22:37,23:09,23:49,0.53,0.67,1.20,,RMBL,,NR,,
2019,21,827,,,540,,,globosa,13885,17,,,,D,M,2,1,-,-,27,13,30,,,,16,,,200D,18,2019-05-24,22:38,23:10,23:40,0.53,0.50,1.03,,RMBL,,NR,,
2019,21,828,,,543,,,globosa,13886,20,,,,D,H,2,1,5,17,0,8,22,,,,16,,,200D,18,2019-05-24,22:39,23:12,23:42,0.55,0.50,1.05,,RMBL,,NR,,
2019,21,829,,,544,,,globosa,10228,missing number,Cutting 1,,,D,F,0,1,-,-,4,13,78,,,,16,,,200D,18,2019-05-24,22:40,23:14,23:43,0.57,0.48,1.05,,RMBL,,NR,,
2019,22,830,,,555,,,sarmentosa,896,9H 2-1,,2013-04-13,,D,H,0,3,1,44,53,4,45,,,,16,,,200D,28,2019-05-25,15:17,15:56,16:26,0.65,0.50,1.15,,RMBL,,NR,,
2019,22,831,,,549,,,sarmentosa,896,12-2,,2013-04-13,,D,H,0,2,8,11,2,34,19,,,,16,,,200D,28,2019-05-25,15:20,15:51,16:22,0.52,0.52,1.03,,RMBL,,NR,,
2019,22,832,,,550,,,salicaria,842,19501,Plant 1,2013-06-12,,D,F,0,2,-,-,9,13,25,,,,16,,,200D,28,2019-05-25,15:23,15:54,16:25,0.52,0.52,1.03,,RMBL,,NR,,
2019,22,833,,,553,,,salicaria,842,167-54,Plant 1,2013-06-12,,D,F,0,1,-,-,24,9,30,,,,16,,,200D,28,2019-05-25,15:25,15:58,16:28,0.55,0.50,1.05,,RMBL,,NR,,
2019,22,834,,,554,,,salicaria,911,2,Plant 2,2013-06-20,,D,H,0,2,1,10,23,11,11,,,,16,,,200D,28,2019-05-25,16:00,16:40,17:25,0.67,0.75,1.42,,RMBL,,NR,,"Bag 15:32, start 16:00, slipped, reset at 16:40, stop 17:25"
2019,22,835,,,551,,,sarmentosa,896,9H 2-1,,2013-04-13,,D,H,0,3,1,44,53,4,45,,,,16,,,200D,19,2019-05-25,20:23,21:02,21:33,0.65,0.52,1.17,,RMBL,,NR,,
2019,22,836,,,552,,,sarmentosa,896,12-2,,2013-04-13,,D,H,0,2,8,11,2,34,19,,,,16,,,200D,19,2019-05-25,20:24,21:04,21:34,0.67,0.50,1.17,,RMBL,,NR,,
2019,22,837,,,556,,,salicaria,842,19501,Plant 1,2013-06-12,,D,F,0,2,-,-,9,13,25,,,,16,,,200D,19,2019-05-25,20:25,21:06,21:36,0.68,0.50,1.18,,RMBL,,NR,,
2019,22,838,,,557,,,salicaria,842,167-54,Plant 1,2013-06-12,,D,F,0,1,-,-,24,9,30,,,,16,,,200D,19,2019-05-25,20:26,21:07,21:37,0.68,0.50,1.18,,RMBL,,NR,,
2019,22,839,,,558,,,salicaria,911,2,Plant 2,2013-06-20,,D,H,0,2,1,10,23,11,11,,,,16,,,200D,19,2019-05-25,20:27,21:08,21:38,0.68,0.50,1.18,,RMBL,,NR,,
2019,22,840,,,563,,,kaalae,892,1,,2013-04-03,,D,H,0,1,5,27,51,27,32,,,,16,,,200D,20,2019-05-26,15:05,15:37,16:07,0.53,0.50,1.03,,RMBL,,NR,,
2019,22,841,,,564,,,kaalae,892,3,,2013-04-03,,D,H,0,1,0,23,38,10,23,,,,16,,,200D,20,2019-05-26,15:06,15:38,16:08,0.53,0.50,1.03,,RMBL,,NR,,
2019,22,842,,,567,,,menziesii,849,17-13,,2013-03-15,,D,H,2,6,1,36,16,37,37,,,,16,,,200D,20,2019-05-26,15:08,15:39,16:09,0.52,0.50,1.02,,RMBL,,NR,,
2019,22,843,,,568,,,menziesii,849,122-2,,2013-03-15,,D,H,10,2,1,25,19,18,26,,,,16,,,200D,20,2019-05-26,15:11,15:41,16:11,0.50,0.50,1.00,,RMBL,,NR,,
2019,22,844,,,565,,,stellarioides,14765,10C,,,,D,H,1,3,0,15,29,8,15,,,,16,,,200D,20,2019-05-26,15:13,15:48,16:18,0.58,0.50,1.08,,RMBL,,NR,,
2019,22,845,,,569,,,kaalae,892,1,,2013-04-03,,D,H,0,1,5,27,51,27,32,,,,16,,,200D,18,2019-05-26,21:03,21:34,22:04,0.52,0.50,1.02,,RMBL,,NR,,
2019,22,846,,,570,,,kaalae,892,3,,2013-04-03,,D,H,0,1,0,23,38,10,23,,,,16,,,200D,18,2019-05-26,21:04,21:34,22:04,0.50,0.50,1.00,,RMBL,,NR,,
2019,22,847,,,571,,,menziesii,849,17-13,,2013-03-15,,D,H,2,6,1,36,16,37,37,,,,16,,,200D,18,2019-05-26,21:05,21:35,22:05,0.50,0.50,1.00,,RMBL,,NR,,no stop time
2019,22,848,,,572,,,menziesii,849,122-2,,2013-03-15,,D,H,10,2,1,25,19,18,26,,,,16,,,200D,18,2019-05-26,21:06,21:36,22:07,0.50,0.52,1.02,,RMBL,,NR,,
2019,22,849,,,577,,,stellarioides,14765,10C,,,,D,H,1,3,0,15,29,8,15,,,,16,,,200D,18,2019-05-26,21:07,21:37,22:37,0.50,1.00,1.50,,RMBL,,NR,,no stop time. contaminated with 10 min of MENZ 949 p. 20 [must be 12E]
2019,20,850,,,566,,,menziesii,949,12E,,2013-03-15,,D,H,2,2,4,12,0,12,16,,,,16,,,200D,20,2019-05-26,15:46,16:17,16:47,0.52,0.50,1.02,,RMBL,,NR,,
2019,20,851,,,562,,,menziesii,950,428-5,Clone 5,2013-03-25,,D,H,6,4,4,17,19,8,21,,,,16,,,200D,20,2019-05-26,15:48,16:20,16:50,0.53,0.50,1.03,,RMBL,,NR,,
2019,20,852,,,561,,,trinervis,908,5,Pot 2,2013-05-24,,D,H,0,1,-,-,4,2,4,,,,16,,,200D,20,2019-05-26,15:50,16:21,16:55,0.52,0.57,1.08,,RMBL,,NR,,
2019,20,853,,,560,,,obovata,893,72,Clone 2,2013-06-07,,D,H,2,1,-,-,1,9,1,,,,16,,,200D,20,2019-05-26,15:52,16:23,16:55,0.52,0.53,1.05,,RMBL,,NR,,
2019,20,854,,,559,,,trinervis,908,46,,2013-05-24,,D,H,0,1,-,-,11,7,11,,,,16,,,200D,20,2019-05-26,15:55,16:25,16:55,0.50,0.50,1.00,,RMBL,,NR,,
2019,20,855,,,577,,,menziesii,949,12E,,2013-03-15,,D,H,2,2,4,12,0,12,16,,,,16,,,200D,18,2019-05-26,21:39,22:10,22:20,0.52,0.17,0.68,,RMBL,,NR,,V577 was already STEL 10C (p22)
2019,20,856,,,573,,,menziesii,950,428-5,Clone 5,2013-03-25,,D,H,6,4,4,17,19,8,21,,,,16,,,200D,18,2019-05-26,21:40,22:12,22:42,0.53,0.50,1.03,,RMBL,,NR,,
2019,20,857,,,574,,,trinervis,908,5,Pot 2,2013-05-24,,D,H,0,1,-,-,4,2,4,,,,16,,,200D,18,2019-05-26,21:41,22:13,22:43,0.53,0.50,1.03,,RMBL,,NR,,
2019,20,858,,,575,,,obovata,893,72,Clone 2,2013-06-07,,D,H,2,1,-,-,1,9,1,,,,16,,,200D,18,2019-05-26,21:42,22:16,22:46,0.57,0.50,1.07,,RMBL,,NR,,
2019,20,859,,,576,,,trinervis,908,46,,2013-05-24,,D,H,0,1,-,-,11,7,11,,,,16,,,200D,18,2019-05-26,21:43,22:16,22:46,0.55,0.50,1.05,,RMBL,,NR,,
2019,20,860,,,578,,,menziesii,949,12E,,2013-03-15,,D,H,2,2,4,12,0,12,16,,,,16,,,200D,18,2019-05-26,21:39,22:21,22:51,0.70,0.50,1.20,,RMBL,,NR,,no equil time - already bagged
2019,23,861,,,579,,,globosa,850,7,A,,,D,F,2,1,-,-,6,30,40,,,,16,,,200D,28,2019-05-27,14:48,15:18,15:49,0.50,0.52,1.02,,RMBL,,NR,,never run on RMBL GC :(
2019,23,862,,,580,,,globosa,905,2,Cutting 1,2013-01-23,,D,M,2,1,-,-,19,1,9,,,,16,,,200D,28,2019-05-27,14:49,15:19,15:49,0.50,0.50,1.00,,RMBL,,NR,,
2019,23,863,,,581,,,globosa,905,5-1 97s,Cutting 2,2013-01-27,,D,F,2,1,-,-,60,11,37,,,,16,,,200D,28,2019-05-27,14:50,15:20,15:50,0.50,0.50,1.00,,RMBL,,NR,,
2019,23,864,,,582,,,globosa,905,98s 35-14,Cutting 1,2013-01-23,,D,M,4,1,-,-,45,0,8,,,,16,,,200D,28,2019-05-27,14:51,15:22,15:51,0.52,0.48,1.00,,RMBL,,NR,,
2019,23,865,,,583,,,globosa,905,98s 24-2M,Cutting 1,,,D,M,2,1,-,-,21,22,19,,,,16,,,200D,28,2019-05-27,14:52,15:23,15:53,0.52,0.50,1.02,,RMBL,,NR,,
2019,23,866,,,584,,,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,16,,,200D,28,2019-05-27,-,15:57,16:26,,0.48,0.48,,RMBL,,NR,,
2019,23,867,,,585,,,globosa,850,7,A,,,D,F,2,1,-,-,6,30,40,,,,16,,,200D,18,2019-05-27,21:01,21:33,22:04,0.53,0.52,1.05,,RMBL,,NR,,"inventory: no ""A"" cutting"
2019,23,868,,,586,,,globosa,905,2,Cutting 1,2013-01-23,,D,M,2,1,-,-,19,1,9,,,,16,,,200D,18,2019-05-27,21:02,21:34,22:04,0.53,0.50,1.03,,RMBL,,NR,,
2019,23,869,,,587,,,globosa,905,5-1 97s,Cutting 2,2013-01-27,,D,F,2,1,-,-,60,11,37,,,,16,,,200D,18,2019-05-27,21:03,21:35,22:05,0.53,0.50,1.03,,RMBL,,NR,,
2019,23,870,,,588,,,globosa,905,98s 35-14,Cutting 1,2013-01-23,,D,M,4,1,-,-,45,0,8,,,,16,,,200D,18,2019-05-27,21:04,21:37,22:08,0.55,0.52,1.07,,RMBL,,NR,,
2019,23,871,,,589,,,globosa,905,98s 24-2M,Cutting 1,,,D,M,2,1,-,-,21,22,19,,,,16,,,200D,18,2019-05-27,21:05,21:38,22:08,0.55,0.50,1.05,,RMBL,,NR,,
2019,24,872,,,591,,,kaalae,3587,6 1,,,,D,H,0,1,12,15,26,32,27,,,,16,,,200D,30,2019-05-29,13:30,14:05,14:35,0.58,0.50,1.08,,RMBL,,NR,,
2019,24,873,,,592,,,hookeri,891,Loc 2 3-3,,2013-03-25,,D,H,0,1,0,16,12,4,16,,,,16,,,200D,30,2019-05-29,13:31,14:07,14:36,0.60,0.48,1.08,,RMBL,,NR,,
2019,24,874,,,595,,,hookeri,794,4 below rock #2,,2013-03-25,,D,H,1,4,2,20,13,15,22,,,,16,,,200D,30,2019-05-29,13:33,14:08,14:38,0.58,0.50,1.08,,RMBL,,NR,,
2019,24,875,,,596,,,menziesii,949,103-H,,2013-03-15,,D,H,2,1,3,7,1,7,10,,,,16,,,200D,30,2019-05-29,13:34,14:09,14:39,0.58,0.50,1.08,,RMBL,,NR,,"""seedling origin"""
2019,24,876,,,597,,,kaalae,3587,12,,2013-04-13,,D,H,0,1,6,8,31,16,14,,,,16,,,200D,30,2019-05-29,13:36,14:11,14:41,0.58,0.50,1.08,,RMBL,,NR,,
2019,24,877,,,601,,,kaalae,3587,6 1,,,,D,H,0,1,12,15,26,32,27,,,,16,,,200D,19,2019-05-30,21:44,22:14,22:44,0.50,0.50,1.00,,RMBL,,NR,,
2019,24,878,,,602,,,hookeri,891,Loc 2 3-3,,2013-03-25,,D,H,0,1,0,16,12,4,16,,,,16,,,200D,19,2019-05-30,21:45,22:15,22:45,0.50,0.50,1.00,,RMBL,,NR,,"""purple"" smell. black pollen."
2019,24,879,,,603,,,hookeri,794,4 below rock #2,,2013-03-25,,D,H,1,4,2,20,13,15,22,,,,16,,,200D,19,2019-05-30,22:06,22:27,22:57,0.35,0.50,0.85,,RMBL,,NR,,"""indole"" smell. bagged at 21:46 but bag broke"
2019,24,880,,,604,,,menziesii,949,103-H,,2013-03-15,,D,H,2,1,3,7,1,7,10,,,,16,,,200D,19,2019-05-30,21:47,22:17,22:47,0.50,0.50,1.00,,RMBL,,NR,,
2019,24,881,,,605,,,kaalae,3587,12,,2013-04-13,,D,H,0,1,6,8,31,16,14,,,,16,,,200D,19,2019-05-30,21:49,22:27,22:57,0.63,0.50,1.13,,RMBL,,NR,,"""chocolate"" smell"
2019,24,882,,,598,,,globosa,102HU,10221,Cutting 3,2013-01-23,,D,F,2,1,-,-,66,0,31,,,,16,,,200D,29,2019-05-29,14:21,14:54,15:29,0.55,0.58,1.13,,RMBL,,NR,,
2019,24,883,,,599,,,globosa,13885,18,,,,D,M,2,1,-,-,4,44,53,,,,16,,,200D,29,2019-05-29,14:22,14:56,15:29,0.57,0.55,1.12,,RMBL,,NR,,
2019,24,884,,,594,,,globosa,905,11,Cutting 1,,,D,F,2,1,-,-,14,4,28,,,,16,,,200D,29,2019-05-29,14:28,15:00,15:30,0.53,0.50,1.03,,RMBL,,NR,,
2019,24,885,,,600,,,globosa,844,F2-12,,,,D,F,2,1,-,-,6,1,31,,,,16,,,200D,29,2019-05-29,14:25,14:58,15:29,0.55,0.52,1.07,,RMBL,,NR,,
2019,24,886,,,593,,,globosa,850,7,,,,D,F,2,1,-,-,7,14,30,,,,16,,,200D,29,2019-05-29,14:23,14:59,15:29,0.60,0.50,1.10,,RMBL,,NR,,
2019,24,887,,,606,,,globosa,102HU,10221,Cutting 3,2013-01-23,,D,F,2,1,-,-,66,0,31,,,,16,,,200D,19,2019-05-30,22:15,22:48,23:19,0.55,0.52,1.07,,RMBL,,NR,,
2019,24,888,,,607,,,globosa,13885,18,,,,D,M,2,1,-,-,4,44,53,,,,16,,,200D,19,2019-05-30,22:16,22:51,23:21,0.58,0.50,1.08,,RMBL,,NR,,
2019,24,889,,,608,,,globosa,905,11,Cutting 1,,,D,F,2,1,-,-,14,4,28,,,,16,,,200D,19,2019-05-30,22:19,23:00,23:30,0.68,0.50,1.18,,RMBL,,NR,,
2019,24,890,,,609,,,globosa,844,F2-12,,,,D,F,2,1,-,-,6,1,31,,,,16,,,200D,19,2019-05-30,22:33,23:00,23:42,0.45,0.70,1.15,,RMBL,,NR,,"slipped, reset 23:30"
