FileName,Year,Page,Sample,Flow,Mass,Vial,Filename,Path,Species,Population,Plant,Cutting,PlantDate,Inflo,Diurnal,Sex,Leaves,Inflor,Mphase,Fphase,Closed,Buds,Flrs,ClosedCN,BudsCN,FlrsCN,Bag,Photo,Room,FlowRate,Temp,SampleDate,Equil,Start,Stop,Equi,Duration,Total,RunDate,Method,Blank,GC,Results,Notes,DN,sequence.start,Desorb.Start.Time,CreationTime,eithertime,status,Tube,markes_n,GC_n,either_n,markes_GC,create_desorb,user,FullName,id,desorb.Start.diff,nameBlank,Mixup,kBlank,Cluster,n_peaks,vial,dupe,ApproxDate,Period,SteelTube,Problem,Note,TubeMatch,sample,verdict,FileName2,dupe2,badtube,type,sp,sp2,Species2,Species2Pop
SCH_V624_782019_05.qgd,2019,26,905,NA,NA,625,NA,NA,kaalae,892,4,NA,2013-04-03,NA,D,H,0,1,5,9,6,7,14,NA,NA,NA,16,NA,NA,200D,22,2019-06-02,13:43,14:26:00,14:59:00,0.72,0.55,1.27,NA,RMBL,NA,NR,NA,NA,Day,2019-07-08T00:27:08Z,2019-07-08T09:37:54Z,2019-07-08T09:38:02Z,2019-07-08T09:37:54Z,Desorbed NA,5,6,5,5,1,8,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V624_782019_05.qgd,7bde9536-9a9d-424c-a8b5-eae32d73000f,NA,FALSE,FALSE,FALSE,35,338,624,TRUE,2019-07-08,NA,4,leaked,NA,FALSE,SCH_V625_782019_06.qgd,skip-rename,SCH_V625_782019_06.qgd,FALSE,FALSE,floral,KAAL,KAAL,kaalae,kaalae 892
SCH_V624_782019_14.qgd,2019,26,913,NA,NA,624,NA,NA,ligustrina,873,F2 M,ID 8,NA,NA,D,H,1,3,2,28,14,17,30,NA,NA,NA,16,NA,NA,200D,25,2019-06-02,14:54,15:37:00,16:10:00,0.72,0.55,1.27,NA,RMBL,NA,NR,NA,NA,Day,2019-07-08T17:50:31Z,2019-07-09T07:45:05Z,2019-07-09T07:45:07Z,2019-07-09T07:45:05Z,Desorbed NA,13,14,14,14,0,2,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V624_782019_14.qgd,0cfe1284-3b3b-4a1d-ba1a-8166f2bbea2e,1876,FALSE,FALSE,FALSE,35,337,624,TRUE,2019-07-08,NA,4,leaked,NA,FALSE,NA,second,SCH_V624_782019_14.qgd,TRUE,FALSE,floral,LIGU,LIGU,ligustrina,ligustrina 873
SCH_V625_782019_06.qgd,2019,26,906,NA,NA,626,NA,NA,menziesii,950,427-61 No sex,NA,NA,NA,D,H,2,3,7,16,17,9,23,NA,NA,NA,16,NA,NA,200D,22,2019-06-02,13:45,14:27:00,14:59:00,0.7,0.53,1.23,NA,RMBL,NA,NR,NA,NA,Day,2019-07-08T00:27:08Z,2019-07-08T10:10:02Z,2019-07-08T10:10:13Z,2019-07-08T10:10:02Z,Desorbed NA,6,7,6,6,1,11,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V625_782019_06.qgd,7bde9536-9a9d-424c-a8b5-eae32d73000f,1928,FALSE,FALSE,FALSE,19,315,625,FALSE,NA,NA,NA,NA,NA,NA,SCH_V626_782019_07.qgd,skip-rename,SCH_V626_782019_07.qgd,FALSE,FALSE,floral,MENZ,MENZ,menziesii,menziesii 950
SCH_V626_782019_07.qgd,2019,26,914,NA,NA,627,NA,NA,hookeri,899,2.00E-01,NA,NA,NA,D,H,2,1,2,8,1,16,10,NA,NA,NA,16,NA,NA,200D,25,2019-06-02,14:59,15:39:00,16:10:00,0.67,0.52,1.18,NA,RMBL,NA,NR,NA,NA,Day,2019-07-08T00:27:08Z,2019-07-08T10:42:17Z,2019-07-08T10:42:24Z,2019-07-08T10:42:17Z,Desorbed NA,7,8,7,7,1,7,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V626_782019_07.qgd,7bde9536-9a9d-424c-a8b5-eae32d73000f,1935,FALSE,FALSE,FALSE,35,344,626,FALSE,NA,NA,NA,NA,NA,NA,SCH_V627_782019_08.qgd,skip-rename,SCH_V627_782019_08.qgd,FALSE,FALSE,floral,HOOK,HOOK,hookeri,hookeri 899
SCH_V627_782019_08.qgd,2019,26,915,NA,NA,628,NA,NA,spergulina,14632,P8,NA,NA,NA,D,H,2,1,-,-,27,80,82,NA,NA,NA,16,NA,NA,200D,25,2019-06-02,15:03,15:40:00,16:10:00,0.62,0.5,1.12,NA,RMBL,NA,NR,NA,NA,Day,2019-07-08T00:27:08Z,2019-07-08T11:14:27Z,2019-07-08T11:14:39Z,2019-07-08T11:14:27Z,Desorbed NA,8,9,8,8,1,12,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V627_782019_08.qgd,7bde9536-9a9d-424c-a8b5-eae32d73000f,1930,FALSE,FALSE,FALSE,19,324,627,FALSE,NA,NA,NA,NA,NA,NA,SCH_V628_782019_09.qgd,skip-rename,SCH_V628_782019_09.qgd,FALSE,FALSE,floral,SPER,SPER,spergulina,spergulina 14632
SCH_V628_782019_09.qgd,2019,26,916,NA,NA,629,NA,NA,ligustrina,873,4F,ID 20,NA,NA,D,H,2,1,8,38,18,23,46,NA,NA,NA,16,NA,NA,200D,25,2019-06-02,15:05,15:41:00,16:11:00,0.6,0.5,1.1,NA,RMBL,NA,NR,NA,NA,Day,2019-07-08T00:27:08Z,2019-07-08T11:46:42Z,2019-07-08T11:46:46Z,2019-07-08T11:46:42Z,Desorbed NA,9,10,9,9,1,4,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V628_782019_09.qgd,7bde9536-9a9d-424c-a8b5-eae32d73000f,1935,FALSE,FALSE,FALSE,19,319,628,FALSE,NA,NA,NA,NA,NA,NA,SCH_V629_782019_10.qgd,skip-rename,SCH_V629_782019_10.qgd,FALSE,FALSE,floral,LIGU,LIGU,ligustrina,ligustrina 873
SCH_V629_782019_10.qgd,2018,4,432,NA,NA,NA,AMBIENT432,#N/A,blank,-,-,-,NA,-,-,-,-,-,-,-,-,-,-,-,-,-,16,NA,8,200D,-,2018-07-02,-,13:20:00,14:50:00,NA,1.5,1.5,NA,RMBL,NA,NR,NA,1.5 hr ambient,Day,2019-07-08T00:27:08Z,2019-07-08T12:18:58Z,2019-07-08T12:19:10Z,2019-07-08T12:18:58Z,Desorbed NA,10,11,10,10,1,12,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V629_782019_10.qgd,7bde9536-9a9d-424c-a8b5-eae32d73000f,1936,FALSE,TRUE,TRUE,20,331,629,FALSE,NA,NA,NA,NA,NA,NA,Blank2_782019_11.qgd,skip-rename,Blank2_782019_11.qgd,FALSE,FALSE,blank,BLAN,BLAN,blank,blank -
SCH_V630_782019_12.qgd,2019,26,908,NA,NA,631,NA,NA,apokremnos,90462,36,NA,NA,NA,D,F,0,1,-,-,11,20,101,NA,NA,NA,16,NA,NA,200D,19,2019-06-02,20:59,21:39:00,22:12:00,0.67,0.55,1.22,NA,RMBL,NA,NR,NA,NA,Night,2019-07-08T00:27:08Z,2019-07-08T13:23:44Z,2019-07-08T13:23:45Z,2019-07-08T13:23:44Z,Desorbed NA,12,13,12,12,1,1,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V630_782019_12.qgd,7bde9536-9a9d-424c-a8b5-eae32d73000f,1886,FALSE,FALSE,FALSE,35,311,630,FALSE,NA,NA,NA,NA,NA,NA,SCH_V631_782019_13.qgd,skip-rename,SCH_V631_782019_13.qgd,FALSE,FALSE,floral,APOK,APOK,apokremnos,apokremnos 90462
SCH_V631_782019_13.qgd,2019,26,909,NA,NA,632,NA,NA,kaalae,892,5,NA,2013-04-03,NA,D,H,0,1,3,38,108,18,41,NA,NA,NA,16,NA,NA,200D,19,2019-06-02,21:01,21:41:00,22:13:00,0.67,0.53,1.2,NA,RMBL,NA,NR,NA,NA,Night,2019-07-08T00:27:08Z,2019-07-08T13:40:25Z,2019-07-08T13:56:17Z,2019-07-08T13:40:25Z,Desorbed NA,13,14,13,13,1,952,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V631_782019_13.qgd,7bde9536-9a9d-424c-a8b5-eae32d73000f,1001,FALSE,FALSE,FALSE,35,316,631,FALSE,NA,NA,NA,NA,NA,NA,SCH_V632_782019_14.qgd,skip-rename,SCH_V632_782019_14.qgd,FALSE,FALSE,floral,KAAL,KAAL,kaalae,kaalae 892
SCH_V632_782019_14.qgd,2019,26,921,NA,NA,633,NA,NA,ligustrina,873,4F,ID 20,NA,NA,D,H,2,1,8,38,18,23,46,NA,NA,NA,16,NA,NA,200D,19,2019-06-02,21:52,22:53:00,23:22:00,1.02,0.48,1.5,NA,RMBL,NA,NR,NA,NA,Night,2019-07-08T00:27:08Z,2019-07-08T14:28:40Z,2019-07-08T14:28:41Z,2019-07-08T14:28:40Z,Desorbed NA,14,15,14,14,1,1,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V632_782019_14.qgd,7bde9536-9a9d-424c-a8b5-eae32d73000f,2895,FALSE,FALSE,FALSE,19,303,632,FALSE,NA,NA,NA,NA,NA,NA,SCH_V633_782019_15.qgd,skip-rename,SCH_V633_782019_15.qgd,FALSE,FALSE,floral,LIGU,LIGU,ligustrina,ligustrina 873
SCH_V633_782019_15.qgd,2019,26,922,NA,NA,634,NA,NA,attenuata,1394,no tag - right plant,NA,NA,NA,D,H,2,1,2,8,1,8,10,NA,NA,NA,16,NA,NA,200D,19,2019-06-02,22:03,22:54:00,23:24:00,0.85,0.5,1.35,NA,RMBL,NA,NR,NA,NA,Night,2019-07-08T00:27:08Z,2019-07-08T15:01:05Z,2019-07-08T15:01:14Z,2019-07-08T15:01:05Z,Desorbed NA,15,16,15,15,1,9,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V633_782019_15.qgd,7bde9536-9a9d-424c-a8b5-eae32d73000f,1945,FALSE,FALSE,FALSE,35,323,633,FALSE,NA,NA,NA,NA,NA,NA,SCH_V634_782019_16.qgd,skip-rename,SCH_V634_782019_16.qgd,FALSE,FALSE,floral,ATTE,ATTE,attenuata,attenuata 1394
SCH_V634_782019_16.qgd,2019,26,910,NA,NA,635,NA,NA,kaalae,892,4,NA,2013-04-03,NA,D,H,0,1,5,9,6,7,14,NA,NA,NA,16,NA,NA,200D,19,2019-06-02,21:02,21:42:00,22:12:00,0.67,0.5,1.17,NA,RMBL,NA,NR,NA,NA,Night,2019-07-08T00:27:08Z,2019-07-08T15:33:47Z,2019-07-08T15:33:46Z,2019-07-08T15:33:46Z,Desorbed NA,16,17,16,16,1,1,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V634_782019_16.qgd,7bde9536-9a9d-424c-a8b5-eae32d73000f,1962,FALSE,FALSE,FALSE,35,333,634,FALSE,NA,NA,NA,NA,NA,NA,SCH_V635_782019_17.qgd,skip-rename,SCH_V635_782019_17.qgd,FALSE,FALSE,floral,KAAL,KAAL,kaalae,kaalae 892
SCH_V635_782019_17.qgd,2019,26,911,NA,NA,636,NA,NA,menziesii,950,427-61 No sex,NA,NA,NA,D,H,2,3,7,16,17,9,23,NA,NA,NA,16,NA,NA,200D,19,2019-06-02,21:03,21:44:00,22:24:00,0.68,0.67,1.35,NA,RMBL,NA,NR,NA,NA,Night,2019-07-08T00:27:08Z,2019-07-08T16:06:17Z,2019-07-08T16:06:18Z,2019-07-08T16:06:17Z,Desorbed NA,17,18,17,17,1,1,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V635_782019_17.qgd,7bde9536-9a9d-424c-a8b5-eae32d73000f,1950,FALSE,FALSE,FALSE,2,316,635,FALSE,NA,NA,NA,NA,NA,NA,SCH_V636_782019_18.qgd,skip-rename,SCH_V636_782019_18.qgd,FALSE,FALSE,floral,MENZ,MENZ,menziesii,menziesii 950
SCH_V636_782019_18.qgd,2019,26,912,NA,NA,637,NA,NA,menziesii,949,15F-11,Cutting 1,NA,NA,D,H,6,3,0,13,0,11,13,NA,NA,NA,16,NA,NA,200D,19,2019-06-02,21:04,22:02:00,22:45:00,0.97,0.72,1.68,NA,RMBL,NA,NR,NA,NA,Night,2019-07-08T00:27:08Z,2019-07-08T16:39:01Z,2019-07-08T16:39:07Z,2019-07-08T16:39:01Z,Desorbed NA,18,19,18,18,1,6,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V636_782019_18.qgd,7bde9536-9a9d-424c-a8b5-eae32d73000f,1964,FALSE,FALSE,FALSE,5,321,636,FALSE,NA,NA,NA,NA,NA,NA,SCH_V637_782019_19.qgd,skip-rename,SCH_V637_782019_19.qgd,FALSE,FALSE,floral,MENZ,MENZ,menziesii,menziesii 949
SCH_V637_782019_19.qgd,2019,26,918,NA,NA,638,NA,NA,ligustrina,873,F2 M,ID 8,NA,NA,D,H,1,3,2,28,14,17,30,NA,NA,NA,16,NA,NA,200D,19,2019-06-02,21:49,22:20:00,22:56:00,0.52,0.6,1.12,NA,RMBL,NA,NR,NA,NA,Night,2019-07-08T00:27:08Z,2019-07-08T17:11:19Z,2019-07-08T17:11:28Z,2019-07-08T17:11:19Z,Desorbed NA,19,20,19,19,1,9,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V637_782019_19.qgd,7bde9536-9a9d-424c-a8b5-eae32d73000f,1938,FALSE,FALSE,FALSE,19,325,637,FALSE,NA,NA,NA,NA,NA,NA,SCH_V638_782019_20.qgd,skip-rename,SCH_V638_782019_20.qgd,FALSE,FALSE,floral,LIGU,LIGU,ligustrina,ligustrina 873
SCH_V638_782019_20.qgd,2019,27,929,NA,NA,640,NA,NA,obovata,893,72A,Pot 1,NA,NA,D,H,12,1,-,-,1,7,6,NA,NA,NA,16,NA,NA,200D,19,2019-06-03,21:25,21:55:00,22:25:00,0.5,0.5,1,NA,RMBL,NA,NR,NA,no vial 641 made,Night,2019-07-08T00:27:08Z,2019-07-08T17:44:40Z,2019-07-08T17:44:43Z,2019-07-08T17:44:40Z,Desorbed NA,20,21,20,20,1,3,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V638_782019_20.qgd,7bde9536-9a9d-424c-a8b5-eae32d73000f,2001,FALSE,FALSE,FALSE,35,354,638,FALSE,NA,NA,NA,NA,NA,NA,SCH_V640_782019_21,skip-rename,SCH_V640_782019_21,FALSE,FALSE,floral,OBOV,OBOV,obovata,obovata 893
SCH_V642_782019_03.qgd,2019,27,924,NA,NA,642,NA,NA,obovata,893,72A,Pot 1,NA,NA,D,H,12,1,-,-,1,7,6,NA,NA,NA,16,NA,NA,200D,30,2019-06-03,14:04,14:55:00,15:25:00,0.85,0.5,1.35,NA,RMBL,NA,NR,NA,NA,Day,2019-07-08T11:44:10Z,2019-07-08T19:51:19Z,2019-07-08T19:51:30Z,2019-07-08T19:51:19Z,Desorbed NA,2,3,3,3,0,11,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V642_782019_03.qgd,708b6b8a-79d9-4e02-95b6-e387be5c4722,1908,FALSE,FALSE,FALSE,35,340,642,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V642_782019_03.qgd,FALSE,FALSE,floral,OBOV,OBOV,obovata,obovata 893
SCH_V644_782019_04.qgd,2019,26,919,NA,NA,644,NA,NA,hookeri,899,2.00E-01,NA,NA,NA,D,H,2,1,2,8,1,16,10,NA,NA,NA,16,NA,NA,200D,19,2019-06-02,21:50,22:49:00,23:21:00,0.98,0.53,1.52,NA,RMBL,NA,NR,NA,NA,Night,2019-07-08T11:44:10Z,2019-07-08T20:23:25Z,2019-07-08T20:23:33Z,2019-07-08T20:23:25Z,Desorbed NA,3,4,4,4,0,8,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V644_782019_04.qgd,708b6b8a-79d9-4e02-95b6-e387be5c4722,1926,FALSE,FALSE,FALSE,21,329,644,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V644_782019_04.qgd,FALSE,FALSE,floral,HOOK,HOOK,hookeri,hookeri 899
SCH_V645_782019_05.qgd,2019,26,920,NA,NA,645,NA,NA,spergulina,14632,P8,NA,NA,NA,D,H,2,1,-,-,27,80,82,NA,NA,NA,16,NA,NA,200D,19,2019-06-02,21:51,22:51:00,23:21:00,1,0.5,1.5,NA,RMBL,NA,NR,NA,NA,Night,2019-07-08T11:44:10Z,2019-07-08T20:55:27Z,2019-07-08T20:55:40Z,2019-07-08T20:55:27Z,Desorbed NA,4,5,5,5,0,13,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V645_782019_05.qgd,708b6b8a-79d9-4e02-95b6-e387be5c4722,1922,FALSE,FALSE,FALSE,19,308,645,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V645_782019_05.qgd,FALSE,FALSE,floral,SPER,SPER,spergulina,spergulina 14632
SCH_V647_782019_06.qgd,2019,27,927,NA,NA,647,NA,NA,lydgatei,6682,212-1,NA,NA,NA,D,H,4,1,2,1,1,6,3,NA,NA,NA,16,NA,NA,200D,30,2019-06-03,14:08,14:58:00,15:28:00,0.83,0.5,1.33,NA,RMBL,NA,NR,NA,"stem broke when attaching, new inflo",Day,2019-07-08T11:44:10Z,2019-07-08T21:27:43Z,2019-07-08T21:27:52Z,2019-07-08T21:27:43Z,Desorbed NA,5,6,6,6,0,9,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V647_782019_06.qgd,708b6b8a-79d9-4e02-95b6-e387be5c4722,1936,FALSE,FALSE,FALSE,35,342,647,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V647_782019_06.qgd,FALSE,FALSE,floral,LYDG,LYDG,lydgatei,lydgatei 6682
SCH_V648_782019_07.qgd,2019,27,928,NA,NA,648,NA,NA,lydgatei,6682,234-1,NA,NA,NA,D,H,0,1,1,9,1,9,10,NA,NA,NA,16,NA,NA,200D,30,2019-06-03,14:10,14:59:00,15:29:00,0.82,0.5,1.32,NA,RMBL,NA,NR,NA,NA,Day,2019-07-08T11:44:10Z,2019-07-08T22:00:02Z,2019-07-08T22:00:11Z,2019-07-08T22:00:02Z,Desorbed NA,6,7,7,7,0,9,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V648_782019_07.qgd,708b6b8a-79d9-4e02-95b6-e387be5c4722,1939,FALSE,FALSE,FALSE,21,335,648,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V648_782019_07.qgd,FALSE,FALSE,floral,LYDG,LYDG,lydgatei,lydgatei 6682
SCH_V649_782019_08.qgd,2019,27,934,NA,NA,649,NA,NA,stellarioides,14651,4A,NA,NA,NA,D,H,2,2,2,25,31,3,27,NA,NA,NA,16,NA,NA,200D,28,2019-06-03,15:06,15:35:00,16:05:00,0.48,0.5,0.98,NA,RMBL,NA,NR,NA,big leaves,Day,2019-07-08T11:44:10Z,2019-07-08T22:32:27Z,2019-07-08T22:32:31Z,2019-07-08T22:32:27Z,Desorbed NA,7,8,8,8,0,4,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V649_782019_08.qgd,708b6b8a-79d9-4e02-95b6-e387be5c4722,1945,FALSE,FALSE,FALSE,19,329,649,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V649_782019_08.qgd,FALSE,FALSE,floral,STEL,STEL,stellarioides,stellarioides 14651
SCH_V65_7222019_10.qgd,2017,4,352,NA,NA,65,SKAHO352,#N/A,kaho,HH,879-N-5 x 879-2-2,46-2,NA,NA,D,H,2,1,0,10,55,3,10,NA,NA,NA,16,NA,8,200D,28,2017-07-24,12:09,12:39:00,13:09:00,0.5,0.5,1,NA,RMBL,NA,NR,NA,NA,Day,2019-07-22T21:54:35Z,2019-07-23T09:40:56Z,2019-07-23T09:40:14Z,2019-07-23T09:40:14Z,Desorbed NA,10,10,10,10,0,42,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V65_7222019_10.qgd,8807019c-3154-4618-9aac-737b7e18a324,1887,FALSE,FALSE,FALSE,34,327,65,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V65_7222019_10.qgd,FALSE,FALSE,floral,KAHO,HOOK,hookeri,hookeri HH
SCH_V650_782019_09.qgd,2019,27,935,NA,NA,650,NA,NA,verticillata,880,NTBG 25 one-sided tag,NA,NA,NA,D,H,0,1,1,8,10,8,9,NA,NA,NA,16,NA,NA,200D,28,2019-06-03,15:08,15:38:00,16:08:00,0.5,0.5,1,NA,RMBL,NA,NR,NA,NA,Day,2019-07-08T11:44:10Z,2019-07-08T23:04:51Z,2019-07-08T23:04:51Z,2019-07-08T23:04:51Z,Desorbed NA,8,9,9,9,0,0,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V650_782019_09.qgd,708b6b8a-79d9-4e02-95b6-e387be5c4722,1944,FALSE,FALSE,FALSE,35,334,650,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V650_782019_09.qgd,FALSE,FALSE,floral,VERT,VERT,verticillata,verticillata 880
SCH_V651_782019_10.qgd,2019,27,936,NA,NA,651,NA,NA,globosa,13886,22,NA,NA,NA,D,H,0,2,-,-,11,3,13,NA,NA,NA,16,IMG_20190603_152328.jpg,NA,200D,28,2019-06-03,15:09,15:39:00,16:09:00,0.5,0.5,1,NA,RMBL,NA,NR,NA,"photo: ""13886 / 22"", databook: ""13886 / 22 / F"". can't tell if H or F from photo. White tape on pot.",Day,2019-07-08T11:44:10Z,2019-07-08T23:37:10Z,2019-07-08T23:37:11Z,2019-07-08T23:37:10Z,Desorbed NA,9,10,10,10,0,1,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V651_782019_10.qgd,708b6b8a-79d9-4e02-95b6-e387be5c4722,1939,FALSE,FALSE,FALSE,19,332,651,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V651_782019_10.qgd,FALSE,FALSE,floral,GLOB,GLOB,globosa,globosa 13886
SCH_V652_782019_02.qgd,2019,27,937,NA,NA,652,NA,NA,globosa,844,F3-27M,NA,NA,NA,D,H,2,1,-,-,7,45,15,NA,NA,NA,16,NA,NA,200D,28,2019-06-03,15:11,15:40:00,16:10:00,0.48,0.5,0.98,NA,RMBL,NA,NR,NA,NA,Day,2019-07-08T17:50:31Z,2019-07-09T01:25:53Z,2019-07-09T01:25:41Z,2019-07-09T01:25:41Z,Desorbed NA,1,2,2,2,0,12,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V652_782019_02.qgd,0cfe1284-3b3b-4a1d-ba1a-8166f2bbea2e,1838,FALSE,FALSE,FALSE,3,331,652,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V652_782019_02.qgd,FALSE,FALSE,floral,GLOB,GLOB,globosa,globosa 844
SCH_V653_782019_03.qgd,2019,27,938,NA,NA,653,NA,NA,globosa,844,F2-11,NA,NA,NA,D,F,0,1,-,-,30,5,54,NA,NA,NA,16,NA,NA,200D,28,2019-06-03,15:12,15:42:00,16:12:00,0.5,0.5,1,NA,RMBL,NA,NR,NA,NA,Day,2019-07-08T17:50:31Z,2019-07-09T01:57:58Z,2019-07-09T01:58:09Z,2019-07-09T01:57:58Z,Desorbed NA,2,3,3,3,0,11,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V653_782019_03.qgd,0cfe1284-3b3b-4a1d-ba1a-8166f2bbea2e,1925,FALSE,FALSE,FALSE,3,315,653,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V653_782019_03.qgd,FALSE,FALSE,floral,GLOB,GLOB,globosa,globosa 844
SCH_V656_782019_04.qgd,2019,27,932,NA,NA,656,NA,NA,lydgatei,6682,212-1,NA,NA,NA,D,H,4,1,2,1,1,6,3,NA,NA,NA,16,NA,NA,200D,19,2019-06-03,21:29,21:59:00,22:30:00,0.5,0.52,1.02,NA,RMBL,NA,NR,NA,NA,Night,2019-07-08T17:50:31Z,2019-07-09T02:30:24Z,2019-07-09T02:30:33Z,2019-07-09T02:30:24Z,Desorbed NA,3,4,4,4,0,9,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V656_782019_04.qgd,0cfe1284-3b3b-4a1d-ba1a-8166f2bbea2e,1946,FALSE,FALSE,FALSE,5,325,656,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V656_782019_04.qgd,FALSE,FALSE,floral,LYDG,LYDG,lydgatei,lydgatei 6682
SCH_V657_782019_05.qgd,2019,27,933,NA,NA,657,NA,NA,lydgatei,6682,234-1,NA,NA,NA,D,H,0,1,1,9,1,9,10,NA,NA,NA,16,NA,NA,200D,19,2019-06-03,21:30,22:00:00,22:30:00,0.5,0.5,1,NA,RMBL,NA,NR,NA,NA,Night,2019-07-08T17:50:31Z,2019-07-09T03:02:25Z,2019-07-09T03:02:28Z,2019-07-09T03:02:25Z,Desorbed NA,4,5,5,5,0,3,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V657_782019_05.qgd,0cfe1284-3b3b-4a1d-ba1a-8166f2bbea2e,1921,FALSE,FALSE,FALSE,19,305,657,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V657_782019_05.qgd,FALSE,FALSE,floral,LYDG,LYDG,lydgatei,lydgatei 6682
SCH_V658_782019_06.qgd,2019,27,939,NA,NA,658,NA,NA,stellarioides,14651,4A,NA,NA,NA,D,H,2,2,2,25,31,3,27,NA,NA,NA,16,NA,NA,200D,19,2019-06-03,21:56,22:27:00,22:57:00,0.52,0.5,1.02,NA,RMBL,NA,NR,NA,NA,Night,2019-07-08T17:50:31Z,2019-07-09T03:34:10Z,2019-07-09T03:34:10Z,2019-07-09T03:34:10Z,Desorbed NA,5,6,6,6,0,0,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V658_782019_06.qgd,0cfe1284-3b3b-4a1d-ba1a-8166f2bbea2e,1905,FALSE,FALSE,FALSE,2,329,658,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V658_782019_06.qgd,FALSE,FALSE,floral,STEL,STEL,stellarioides,stellarioides 14651
SCH_V659_782019_07.qgd,2019,27,940,NA,NA,659,NA,NA,verticillata,880,NTBG 25 one-sided tag,NA,NA,NA,D,H,0,1,1,8,10,8,9,NA,NA,NA,16,NA,NA,200D,19,2019-06-03,21:59,22:30:00,23:00:00,0.52,0.5,1.02,NA,RMBL,NA,NR,NA,NA,Night,2019-07-08T17:50:31Z,2019-07-09T04:05:37Z,2019-07-09T04:05:38Z,2019-07-09T04:05:37Z,Desorbed NA,6,7,7,7,0,1,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V659_782019_07.qgd,0cfe1284-3b3b-4a1d-ba1a-8166f2bbea2e,1887,FALSE,FALSE,FALSE,19,317,659,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V659_782019_07.qgd,FALSE,FALSE,floral,VERT,VERT,verticillata,verticillata 880
